id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
d6R76IbHj2J6IHDJVu4fCA,ginos-pizzeria-bronxville-2,Gino's Pizzeria,https://s3-media3.fl.yelpcdn.com/bphoto/THVRcv_2GFBrYUujD_rc2g/o.jpg,False,https://www.yelp.com/biz/ginos-pizzeria-bronxville-2?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,65,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",3.5,"{'latitude': 40.944082, 'longitude': -73.839872}","['delivery', 'pickup']",$$,"{'address1': '50 Pondfield Rd W', 'address2': '', 'address3': None, 'city': 'Bronxville', 'zip_code': '10708', 'country': 'US', 'state': 'NY', 'display_address': ['50 Pondfield Rd W', 'Bronxville, NY 10708']}",+19149617460,(914) 961-7460,3368.149542740719
Fbmc9DiBEIynZtH1lG3nog,west-garden-best-chinese-restaurant-mount-vernon,West Garden Best Chinese Restaurant,,False,https://www.yelp.com/biz/west-garden-best-chinese-restaurant-mount-vernon?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,2,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 40.90545, 'longitude': -73.84038}",[],,"{'address1': '128 W 3rd St', 'address2': None, 'address3': None, 'city': 'Mount Vernon', 'zip_code': '10550', 'country': 'US', 'state': 'NY', 'display_address': ['128 W 3rd St', 'Mount Vernon, NY 10550']}",+19146642808,(914) 664-2808,5907.093316504269
XQyaabIx5ts99uD2vltUdw,wonderful-chinese-restaurant-bronx,Wonderful Chinese Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/ufDrWxTUdHI0ZdzjNi_Ijg/o.jpg,False,https://www.yelp.com/biz/wonderful-chinese-restaurant-bronx?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,24,"[{'alias': 'chinese', 'title': 'Chinese'}]",2.5,"{'latitude': 40.900983, 'longitude': -73.861999}","['delivery', 'pickup']",$,"{'address1': '518 E 240th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10470', 'country': 'US', 'state': 'NY', 'display_address': ['518 E 240th St', 'Bronx, NY 10470']}",+17183252800,(718) 325-2800,5620.505467170622
maCBVc2j8C8eHFaksKXXmQ,7-eleven-scarsdale-3,7-Eleven,,False,https://www.yelp.com/biz/7-eleven-scarsdale-3?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,2,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.0,"{'latitude': 40.98743, 'longitude': -73.80833}","['delivery', 'pickup']",$,"{'address1': '858 Scarsdale Ave', 'address2': None, 'address3': None, 'city': 'Scarsdale', 'zip_code': '10583', 'country': 'US', 'state': 'NY', 'display_address': ['858 Scarsdale Ave', 'Scarsdale, NY 10583']}",+19143137667,(914) 313-7667,7277.4368438289885
Nz5XY6uzhL0F5ujzgxsY3w,salsa-y-brasa-restaurant-new-rochelle-2,Salsa Y Brasa Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/JB_OP2JODwyj8-XFN3G3XQ/o.jpg,False,https://www.yelp.com/biz/salsa-y-brasa-restaurant-new-rochelle-2?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,41,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.906201, 'longitude': -73.784839}","['delivery', 'pickup']",$$,"{'address1': '10 Maple Ave', 'address2': None, 'address3': '', 'city': 'New Rochelle', 'zip_code': '10801', 'country': 'US', 'state': 'NY', 'display_address': ['10 Maple Ave', 'New Rochelle, NY 10801']}",+19147405500,(914) 740-5500,9298.103280093863
YL-4Vc0zDmhTV_yeSsencQ,lunello-s-restaurant-new-rochelle,Lunello’s Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/SlC5ErE0CKwKegy-BkhgwA/o.jpg,False,https://www.yelp.com/biz/lunello-s-restaurant-new-rochelle?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,18,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.8936941669195, 'longitude': -73.7773788391029}",['delivery'],,"{'address1': '583 Davenport Ave', 'address2': '', 'address3': 'Imperial Yacht Club', 'city': 'New Rochelle', 'zip_code': '10805', 'country': 'US', 'state': 'NY', 'display_address': ['583 Davenport Ave', 'Imperial Yacht Club', 'New Rochelle, NY 10805']}",+19142789890,(914) 278-9890,10594.465738248424
36RURbd4JcyJfaq8pRbvXw,golden-imperial-chinese-restaurant-new-rochelle,Golden Imperial Chinese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/Oz6B6chdA-uOUqFFthSNmg/o.jpg,False,https://www.yelp.com/biz/golden-imperial-chinese-restaurant-new-rochelle?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,14,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 40.90999, 'longitude': -73.78842}",['delivery'],$,"{'address1': '88 Union Ave', 'address2': '', 'address3': '', 'city': 'New Rochelle', 'zip_code': '10801', 'country': 'US', 'state': 'NY', 'display_address': ['88 Union Ave', 'New Rochelle, NY 10801']}",+19146362880,(914) 636-2880,8823.629876236035
mqAvSaaJMbjur-xnrf3fVw,mister-chen-express-scarsdale,Mister Chen Express,https://s3-media3.fl.yelpcdn.com/bphoto/OI8QzNVjO49sGyOnIXa2Ag/o.jpg,False,https://www.yelp.com/biz/mister-chen-express-scarsdale?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,26,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 40.985968, 'longitude': -73.810197}","['delivery', 'pickup']",,"{'address1': '102 Garth Rd', 'address2': '', 'address3': None, 'city': 'Scarsdale', 'zip_code': '10583', 'country': 'US', 'state': 'NY', 'display_address': ['102 Garth Rd', 'Scarsdale, NY 10583']}",+19148745582,(914) 874-5582,7057.235060225268
gVWo4KhxegvpEHLg7vGUmg,trattoria-carpaccio-englewood-6,Trattoria Carpaccio,https://s3-media2.fl.yelpcdn.com/bphoto/cZGlkKKXnvsUiKVPgrVlQQ/o.jpg,False,https://www.yelp.com/biz/trattoria-carpaccio-englewood-6?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,104,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 40.889324, 'longitude': -73.97625}",['delivery'],$$$,"{'address1': '120 Grand Ave', 'address2': None, 'address3': None, 'city': 'Englewood', 'zip_code': '07631', 'country': 'US', 'state': 'NJ', 'display_address': ['120 Grand Ave', 'Englewood, NJ 07631']}",+12017313577,(201) 731-3577,10565.332637519865
khZwIk7s0AqTk0jy0WPvkw,agra-grill-bronx,Agra Grill,https://s3-media2.fl.yelpcdn.com/bphoto/DCW-ldowiC76_wxx6FChhA/o.jpg,False,https://www.yelp.com/biz/agra-grill-bronx?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,84,"[{'alias': 'indpak', 'title': 'Indian'}]",4.0,"{'latitude': 40.88465, 'longitude': -73.86244}","['delivery', 'pickup']",$$,"{'address1': '3835 White Plains Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10467', 'country': 'US', 'state': 'NY', 'display_address': ['3835 White Plains Rd', 'Bronx, NY 10467']}",+13473465228,(347) 346-5228,7380.664690177652
ne_8dzeVFdgBgwZkInlInA,siminhos-deli-mount-vernon,Siminho's Deli,https://s3-media2.fl.yelpcdn.com/bphoto/c2BnD1y6DBcc50Usm1aWmg/o.jpg,False,https://www.yelp.com/biz/siminhos-deli-mount-vernon?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,8,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",3.5,"{'latitude': 40.9147840182067, 'longitude': -73.8373165228561}","['delivery', 'pickup']",$$,"{'address1': '141 Gramatan Ave', 'address2': None, 'address3': '', 'city': 'Mount Vernon', 'zip_code': '10550', 'country': 'US', 'state': 'NY', 'display_address': ['141 Gramatan Ave', 'Mount Vernon, NY 10550']}",+19146680530,(914) 668-0530,5251.332555108818
1ahP9qyZe95hX9z9ha-Bog,anise-bronx,Anise,https://s3-media1.fl.yelpcdn.com/bphoto/Dhd9VMzTMipAs6xbJAITzQ/o.jpg,False,https://www.yelp.com/biz/anise-bronx?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,31,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.0,"{'latitude': 40.8859701, 'longitude': -73.9100529}","['delivery', 'pickup']",,"{'address1': '3511 Johnson Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['3511 Johnson Ave', 'Bronx, NY 10463']}",+17185430500,(718) 543-0500,7548.561498749397
MtjIZi-XtV9Cp8GIgac1kw,sky-view-cafe-and-delicatessen-bronx,Sky View Cafe & Delicatessen,https://s3-media1.fl.yelpcdn.com/bphoto/fGVpta4VJNVcV1YvFBRaaw/o.jpg,False,https://www.yelp.com/biz/sky-view-cafe-and-delicatessen-bronx?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,22,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 40.9066037, 'longitude': -73.9043729}","['delivery', 'pickup']",$,"{'address1': '5691 Riverdale Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10471', 'country': 'US', 'state': 'NY', 'display_address': ['5691 Riverdale Ave', 'Bronx, NY 10471']}",+17187085799,(718) 708-5799,5246.871334480511
yKV6FxxhtnjFq4cHICrNNA,la-maravillas-de-tulcingo-englewood,La Maravillas De Tulcingo,https://s3-media1.fl.yelpcdn.com/bphoto/rsoubuSlCX7_aohDQacI2Q/o.jpg,False,https://www.yelp.com/biz/la-maravillas-de-tulcingo-englewood?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,61,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 40.8956751, 'longitude': -73.9781673}","['delivery', 'pickup']",$,"{'address1': '84 W Palisade Ave', 'address2': '', 'address3': '', 'city': 'Englewood', 'zip_code': '07631', 'country': 'US', 'state': 'NJ', 'display_address': ['84 W Palisade Ave', 'Englewood, NJ 07631']}",+12015681980,(201) 568-1980,10271.152921191155
Ab-GxnmMUFEqcBT-p-jFLw,martines-fine-bake-shoppe-tuckahoe-2,Martine's Fine Bake Shoppe,https://s3-media2.fl.yelpcdn.com/bphoto/RYDccnh3Tn9lhjjLZyDQHQ/o.jpg,False,https://www.yelp.com/biz/martines-fine-bake-shoppe-tuckahoe-2?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,121,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.9585253, 'longitude': -73.8205504}",['delivery'],$$,"{'address1': '10 Fisher Ave', 'address2': '', 'address3': '', 'city': 'Tuckahoe', 'zip_code': '10707', 'country': 'US', 'state': 'NY', 'display_address': ['10 Fisher Ave', 'Tuckahoe, NY 10707']}",+19143468650,(914) 346-8650,5026.247576115327
UeMF8WhK5jwY1xweCzFUKQ,famous-pizza-express-bronx-2,Famous Pizza Express,https://s3-media4.fl.yelpcdn.com/bphoto/an2ED1qNvgnENYbGJHb5jA/o.jpg,False,https://www.yelp.com/biz/famous-pizza-express-bronx-2?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,19,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.8785639, 'longitude': -73.9171413}","['delivery', 'pickup']",$,"{'address1': '570 Kappock St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['570 Kappock St', 'Bronx, NY 10463']}",+17185488510,(718) 548-8510,8508.29982541338
BnaPlxSH2EJ9vv4Q-i5jDw,china-wok-bronx-4,China Wok,https://s3-media2.fl.yelpcdn.com/bphoto/psS0MRWmbH_5EEF2znH7HQ/o.jpg,False,https://www.yelp.com/biz/china-wok-bronx-4?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,2,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 40.87619, 'longitude': -73.84952}",[],,"{'address1': '3431 Boston Rd', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10469', 'country': 'US', 'state': 'NY', 'display_address': ['3431 Boston Rd', 'Bronx, NY 10469']}",+17186527931,(718) 652-7931,8559.503926969095
g22ruW-FNVYX4dyFIePHiA,mr-wonton-dumont,Mr Wonton,https://s3-media4.fl.yelpcdn.com/bphoto/DTejjCZZiV-OlK70o5be_g/o.jpg,False,https://www.yelp.com/biz/mr-wonton-dumont?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,28,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 40.9418391570732, 'longitude': -73.9771545210309}",['delivery'],$,"{'address1': '410 E Madison Ave', 'address2': '', 'address3': '', 'city': 'Dumont', 'zip_code': '07628', 'country': 'US', 'state': 'NJ', 'display_address': ['410 E Madison Ave', 'Dumont, NJ 07628']}",+12013843606,(201) 384-3606,8268.038098073055
WkS_qiCnUb7_LA5OKZbJ4Q,marcellos-wood-fired-pizza-and-restaurant-pelham-4,Marcello's Wood Fired Pizza & Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/-YOxxLsKazmCWv_StCKbfA/o.jpg,False,https://www.yelp.com/biz/marcellos-wood-fired-pizza-and-restaurant-pelham-4?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,88,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 40.9118, 'longitude': -73.80968}","['delivery', 'pickup']",$$,"{'address1': '33 Fifth Ave', 'address2': None, 'address3': '', 'city': 'Pelham', 'zip_code': '10803', 'country': 'US', 'state': 'NY', 'display_address': ['33 Fifth Ave', 'Pelham, NY 10803']}",+19146548599,(914) 654-8599,7219.2559641182315
UYwFJ0jxIe89f7NP_2hT7w,super-kennedy-fried-chicken-the-bronx,Super Kennedy Fried Chicken,https://s3-media4.fl.yelpcdn.com/bphoto/oqJXBtPtdtxAZhb5nX7-bQ/o.jpg,False,https://www.yelp.com/biz/super-kennedy-fried-chicken-the-bronx?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,1,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}]",3.0,"{'latitude': 40.89287, 'longitude': -73.85746}","['delivery', 'pickup']",,"{'address1': '4180 White Plains Rd', 'address2': None, 'address3': '', 'city': 'The Bronx', 'zip_code': '10466', 'country': 'US', 'state': 'NY', 'display_address': ['4180 White Plains Rd', 'The Bronx, NY 10466']}",+13478436001,(347) 843-6001,6591.259498604791
nLQVxESsXEQljmJspVVPiQ,bambinos-best-pizza-bronx,Bambino's Best Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/VJzniY8eApzI71HL0EO1GA/o.jpg,False,https://www.yelp.com/biz/bambinos-best-pizza-bronx?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,1,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.0,"{'latitude': 40.87672, 'longitude': -73.84789}","['delivery', 'pickup']",,"{'address1': '3467 Boston Rd', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10469', 'country': 'US', 'state': 'NY', 'display_address': ['3467 Boston Rd', 'Bronx, NY 10469']}",+13472024467,(347) 202-4467,8531.01299130681
FgxzCg6LVAPd-mCYlMDayw,far-east-kitchen-englewood,Far East Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/JLtnIm_BHnt9JcenfkFI7Q/o.jpg,False,https://www.yelp.com/biz/far-east-kitchen-englewood?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,33,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 40.91044, 'longitude': -73.96849}",['delivery'],$,"{'address1': '7 W Hudson Ave', 'address2': '', 'address3': '', 'city': 'Englewood', 'zip_code': '07631', 'country': 'US', 'state': 'NJ', 'display_address': ['7 W Hudson Ave', 'Englewood, NJ 07631']}",+12015411480,(201) 541-1480,8681.728190467878
g2oX-twGHzfraTv4ZHb1wQ,rainbow-food-closter-2,Rainbow Food,https://s3-media1.fl.yelpcdn.com/bphoto/MIPe0qpCQEC5GkGtorXqBw/o.jpg,False,https://www.yelp.com/biz/rainbow-food-closter-2?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,8,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 40.970903034552, 'longitude': -73.9598342725183}",[],,"{'address1': '280 Closter Dock Rd', 'address2': '', 'address3': '', 'city': 'Closter', 'zip_code': '07624', 'country': 'US', 'state': 'NJ', 'display_address': ['280 Closter Dock Rd', 'Closter, NJ 07624']}",+12017848433,(201) 784-8433,7159.10443014915
MbZBEAnneBlsXcU6AYbdJg,the-mexican-corner-restaurant-new-rochelle,The Mexican Corner Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/6fE1-NPn5lkLfU5dspaGiw/o.jpg,False,https://www.yelp.com/biz/the-mexican-corner-restaurant-new-rochelle?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,115,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}]",4.0,"{'latitude': 40.90911, 'longitude': -73.78153}",[],$$,"{'address1': '497 Main St', 'address2': '', 'address3': '', 'city': 'New Rochelle', 'zip_code': '10801', 'country': 'US', 'state': 'NY', 'display_address': ['497 Main St', 'New Rochelle, NY 10801']}",+19148133312,(914) 813-3312,9377.718114924095
Ok7ABC_ZfgkAuuJn9VSfmA,new-blend-jamaican-restaurant-mount-vernon,New Blend Jamaican Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/Cy871nT0XqUgjP8lnWvpVA/o.jpg,False,https://www.yelp.com/biz/new-blend-jamaican-restaurant-mount-vernon?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,2,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",1.0,"{'latitude': 40.906715, 'longitude': -73.834636}","['delivery', 'pickup']",$,"{'address1': '10 E 3rd St', 'address2': None, 'address3': None, 'city': 'Mount Vernon', 'zip_code': '10550', 'country': 'US', 'state': 'NY', 'display_address': ['10 E 3rd St', 'Mount Vernon, NY 10550']}",+19146643171,(914) 664-3171,6085.546846273254
DP3laLpTDCRIlisGIeqTXA,el-presidente-ii-norwood,El Presidente II,https://s3-media4.fl.yelpcdn.com/bphoto/XvrvX7TfKt3Rq1G_uH86AA/o.jpg,False,https://www.yelp.com/biz/el-presidente-ii-norwood?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,38,"[{'alias': 'latin', 'title': 'Latin American'}]",2.0,"{'latitude': 40.8807164, 'longitude': -73.8833643}","['delivery', 'pickup']",$,"{'address1': '4-10 E 208th St', 'address2': '', 'address3': '', 'city': 'Norwood', 'zip_code': '10467', 'country': 'US', 'state': 'NY', 'display_address': ['4-10 E 208th St', 'Norwood, NY 10467']}",+17186555245,(718) 655-5245,7690.949733525783
jqG5I0UqMT7tBDYTSGLGvA,yoshino-asian-fusion-mount-vernon,Yoshino Asian Fusion,https://s3-media1.fl.yelpcdn.com/bphoto/vC8kCFyA-88HNmPT3yqzVQ/o.jpg,False,https://www.yelp.com/biz/yoshino-asian-fusion-mount-vernon?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,100,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'latitude': 40.9258108827366, 'longitude': -73.8359892877887}",['delivery'],$$,"{'address1': '562 Gramatan Ave', 'address2': '', 'address3': '', 'city': 'Mount Vernon', 'zip_code': '10552', 'country': 'US', 'state': 'NY', 'display_address': ['562 Gramatan Ave', 'Mount Vernon, NY 10552']}",+19146999888,(914) 699-9888,4510.755202053702
LXeXJ_W76_qA5kNQF3eJYw,fresh-king-market-bronx,Fresh King Market,https://s3-media3.fl.yelpcdn.com/bphoto/Zbja_2LoDRhqPjqD8zlp_w/o.jpg,False,https://www.yelp.com/biz/fresh-king-market-bronx?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,15,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",3.0,"{'latitude': 40.8788276, 'longitude': -73.9171276}","['delivery', 'pickup']",$,"{'address1': '9 Knolls Cres', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['9 Knolls Cres', 'Bronx, NY 10463']}",+17185496464,(718) 549-6464,8506.940915327972
3ce6ZJYFM7tkDDFQVHsIcw,golden-dragon-dobbs-ferry,Golden Dragon,https://s3-media4.fl.yelpcdn.com/bphoto/127NW7sGOh3-W9utY6-hVg/o.jpg,False,https://www.yelp.com/biz/golden-dragon-dobbs-ferry?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,39,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 41.0151402, 'longitude': -73.8712718}","['delivery', 'pickup']",$,"{'address1': '17 Cedar St', 'address2': None, 'address3': '', 'city': 'Dobbs Ferry', 'zip_code': '10522', 'country': 'US', 'state': 'NY', 'display_address': ['17 Cedar St', 'Dobbs Ferry, NY 10522']}",+19146937578,(914) 693-7578,7294.978084061849
BI1ZPRGHXgch7EdLRI32HQ,suggarplums-new-rochelle,SuggarPlums,https://s3-media3.fl.yelpcdn.com/bphoto/-RCH9kNX5MZhs_tRSB87RA/o.jpg,False,https://www.yelp.com/biz/suggarplums-new-rochelle?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,149,"[{'alias': 'soulfood', 'title': 'Soul Food'}]",3.5,"{'latitude': 40.92038, 'longitude': -73.78724}","['delivery', 'pickup']",$$,"{'address1': '534 N Ave', 'address2': '', 'address3': '', 'city': 'New Rochelle', 'zip_code': '10801', 'country': 'US', 'state': 'NY', 'display_address': ['534 N Ave', 'New Rochelle, NY 10801']}",+19144137533,(914) 413-7533,8399.040505179224
EgKQqnOYPrhLhTCel2CZ4A,country-markets-eastchester,Country Markets,https://s3-media4.fl.yelpcdn.com/bphoto/gdfn61NoFVSarhBitZAeYQ/o.jpg,False,https://www.yelp.com/biz/country-markets-eastchester?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,24,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'catering', 'title': 'Caterers'}, {'alias': 'meats', 'title': 'Meat Shops'}]",3.0,"{'latitude': 40.952219, 'longitude': -73.815667}","['delivery', 'pickup']",$$,"{'address1': '344 White Plains Rd', 'address2': '', 'address3': '', 'city': 'Eastchester', 'zip_code': '10709', 'country': 'US', 'state': 'NY', 'display_address': ['344 White Plains Rd', 'Eastchester, NY 10709']}",+19143377706,(914) 337-7706,5349.051336264216
